mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
50	49	146	1.0	1/2	1/2	3/4	2	1		IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
51	50	147	2.0	0	0	3/4	2	1		I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
51	50	149	1.0	1/2	1/2	3/4	2	1		V	C	I	I	V	V							M	0	0	1, 5, 2		1	1
52	51	150	2.0	0	0	3/4	2	1		I]	C	I	I	I	I							M	0	0	0, 4, 1		0	0
52	51	152	1.0	1/2	1/2	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	153	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
53	52	154	0.0	1/4	1/4	3/4	2	1		}	C	I									}		0	0				
53	52	155	0.0	1/2	1/2	3/4	2	1		{	C	I									{		0	0				
54	53	156	1.0	0	0	3/4	2	1		V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
54	53	157	2.0	1/4	1/4	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
55	54	159	3.0	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
56	55	162	2.0	0	0	3/4	2	1		V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
56	55	164	1.0	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	165	2.0	0	0	3/4	2	1		I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
57	56	167	1.0	1/2	1/2	3/4	2	1		I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
58	57	168	1.0	0	0	3/4	2	1		V65/V{	C	I		V65/V	V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
58	57	169	2.0	1/4	1/4	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	58	171	3.0	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	59	174	3.0	0	0	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	177	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
61	60	178	0.0	1/4	1/4	3/4	2	1		|PAC}	C	I								PAC	}		0	0				
61	60	179	0.0	1/2	1/2	3/4	2	1		{	C	I									{		0	0				
62	61	180	1.0	0	0	3/4	2	1		V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
62	61	181	2.0	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
63	62	183	1.0	0	0	3/4	2	1		V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
63	62	184	2.0	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
64	63	186	1.0	0	0	3/4	2	1		V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
64	63	187	2.0	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
65	64	189	1.0	0	0	3/4	2	1		V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
65	64	190	1.0	1/4	1/4	3/4	2	1		V|HC}	C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
65	64	191	1.0	1/2	1/2	3/4	2	1		V65/V{	C	I		V65/V	V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
66	65	192	0.5	0	0	3/4	2	1		viio43(4)	C	I		viio43(4)	vii	o	43	4				o7	0	0	-1, -4, 5, 4		5	-1
66	65	385/2	0.5	1/8	1/8	3/4	2	1		viio43	C	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
66	65	193	2.0	1/4	1/4	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	66	195	3.0	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
68	67	198	2.0	0	0	3/4	2	1		V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
68	67	200	1.0	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	68	201	2.0	0	0	3/4	2	1		I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
69	68	203	1.0	1/2	1/2	3/4	2	1		I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
70	69	204	1.0	0	0	3/4	2	1		V65/V{	C	I		V65/V	V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
70	69	205	2.0	1/4	1/4	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	70	207	3.0	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
72	71	210	3.0	0	0	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	213	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
73	72	214	0.0	1/4	1/4	3/4	2	1		|PAC}	C	I								PAC	}		0	0				
