mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		-4	68		0
2	1	0	0	3/4	2	1	1/4		1/4	1		-3	39		5
2	1	0	0	3/4	1	1	3/16		1/8	3/2		1	67		1
2	1	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	51		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		6
2	1	1/4	1/4	3/4	1	1	3/8		1/4	3/2		-3	63		3
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	51		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		7
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73		4
3	2	0	0	3/4	2	1	1/4		1/4	1		-4	44		13
3	2	0	0	3/4	1	1	1/8		1/8	1		0	72		8
3	2	1/8	1/8	3/4	1	1	1/8		1/8	1		-4	68		9
3	2	1/4	1/4	3/4	1	1	0	acciaccatura	1/8	1		-4	68		10
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	51		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		14
3	2	1/4	1/4	3/4	1	1	3/8		1/4	3/2		-1	77		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	51		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		15
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	75		12
4	3	0	0	3/4	2	1	1/2		1/2	1		-3	51		20
4	3	0	0	3/4	2	2	3/16		1/8	3/2		-2	58		21
4	3	0	0	3/4	2	1	1/2		1/2	1		-5	61		20
4	3	0	0	3/4	1	1	3/16		1/8	3/2		1	67		16
4	3	3/16	3/16	3/4	2	2	1/16		1/16	1		-4	56		22
4	3	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		17
4	3	1/4	1/4	3/4	2	2	1/4		1/4	1		1	55		23
