mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	1	1	1/4		1/4	1	1	0	72		0
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		5
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		5
1	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		5
1	1	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	0	72		1
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73		2
1	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		6
1	1	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		6
1	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		6
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1		-5	73		3
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72		4
2	2	0	0	3/4	1	1	1/8		1/8	1		5	71		7
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1		10	70		8
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		11
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		11
2	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		11
2	2	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		9
2	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		12
2	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		12
2	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		12
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		10
3	3	0	0	3/4	1	1	1/4		1/4	1	1	-2	70		13
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-6	54		18
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		18
3	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-8	64		18
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	-2	70		14
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		15
3	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	54		19
3	3	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		19
3	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		19
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		16
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70		17
4	4	0	0	3/4	1	1	1/8		1/8	1		3	69		20
4	4	1/8	1/8	3/4	1	1	1/8		1/8	1		8	68		21
4	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		24
4	4	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		24
4	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		24
4	4	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		22
4	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		25
4	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-7	59		25
4	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		25
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77		23
5	5	0	0	3/4	1	1	1/4		1/4	1	1	-4	68		26
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		31
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		31
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		31
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	-4	68		27
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70		28
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		32
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		32
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		32
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		29
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	68		30
6	6	0	0	3/4	1	1	1/8		1/8	1		1	67		33
6	6	1/8	1/8	3/4	1	1	1/8		1/8	1		6	66		34
6	6	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52		37
6	6	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		37
6	6	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		37
6	6	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67		35
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		38
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		38
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		38
6	6	1/2	1/2	3/4	1	1	1/4		1/4	1		-5	73		36
7	7	0	0	3/4	1	1	1/4		1/4	1	1	0	72		39
7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		46
7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		46
7	7	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		46
7	7	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		44
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	0	72		40
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70		41
7	7	1/2	1/2	3/4	2	1	1/4		1/4	1		0	48		47
7	7	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		47
7	7	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64		45
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		-4	68		42
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		43
8	8	0	0	3/4	1	1	1/8		1/8	1		-2	70		48
8	8	1/8	1/8	3/4	1	1	1/8		1/8	1		-4	68		49
8	8	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	41		54
8	8	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	65		50
8	8	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67		51
8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		55
8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		55
8	8	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		55
8	8	1/2	1/2	3/4	1	1	1/8		1/8	1		-4	68		52
8	8	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		53
9	9	0	0	3/4	1	1	1/4		1/4	1	1	0	72		56
9	9	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		61
9	9	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		61
9	9	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		61
9	9	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	0	72		57
9	9	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73		58
9	9	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		62
9	9	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		62
9	9	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		62
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71		59
9	9	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	73		60
10	10	0	0	3/4	1	1	1/8		1/8	1		0	72		63
10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		10	70		64
10	10	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		69
10	10	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		69
10	10	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		69
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71		65
10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	80		66
10	10	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		70
10	10	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		70
10	10	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		70
10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79		67
